ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-07-27,317.81384269365316,289.91275115478237,345.89779009521345,317.81384269365316,317.81384269365316,-0.562910113364381,-0.562910113364381,-0.562910113364381,-0.562910113364381,-0.562910113364381,-0.562910113364381,0.0,0.0,0.0,317.2509325802888
2024-07-28,316.35609059340925,287.0690888246593,343.46182970966555,316.35609059340925,316.35609059340925,0.1854522870000421,0.1854522870000421,0.1854522870000421,0.1854522870000421,0.1854522870000421,0.1854522870000421,0.0,0.0,0.0,316.5415428804093
2024-07-29,314.8983384931652,285.98051459828014,343.8693297190208,314.8983384931652,314.8983384931652,0.4892778374921777,0.4892778374921777,0.4892778374921777,0.4892778374921777,0.4892778374921777,0.4892778374921777,0.0,0.0,0.0,315.3876163306574
2024-07-30,313.4377468520107,285.34277641103915,340.78432854071,313.4377468520107,313.4377468520107,0.5195215344413987,0.5195215344413987,0.5195215344413987,0.5195215344413987,0.5195215344413987,0.5195215344413987,0.0,0.0,0.0,313.95726838645214
2024-07-31,311.9771552108564,283.43440960149934,340.4832209371842,311.9771552108564,311.9771552108564,0.24694446947383972,0.24694446947383972,0.24694446947383972,0.24694446947383972,0.24694446947383972,0.24694446947383972,0.0,0.0,0.0,312.2240996803302
2024-08-01,310.51586643005356,282.0648791171654,338.83022946550005,310.51586643005356,310.51586643005356,0.09383307842816797,0.09383307842816797,0.09383307842816797,0.09383307842816797,0.09383307842816797,0.09383307842816797,0.0,0.0,0.0,310.60969950848175
2024-08-02,309.05457764925075,278.19834855924086,337.9727088271819,309.05457764925075,309.05457764925075,-0.9721190934720189,-0.9721190934720189,-0.9721190934720189,-0.9721190934720189,-0.9721190934720189,-0.9721190934720189,0.0,0.0,0.0,308.0824585557787
2024-08-03,307.5932888684479,277.6020350809909,335.56255712267443,307.5932888684479,307.5932888684479,-0.5629101133630975,-0.5629101133630975,-0.5629101133630975,-0.5629101133630975,-0.5629101133630975,-0.5629101133630975,0.0,0.0,0.0,307.0303787550848
2024-08-04,306.13199741119723,277.3301685052531,335.25683190402225,306.13199741119723,306.13199741119723,0.1854522870008472,0.1854522870008472,0.1854522870008472,0.1854522870008472,0.1854522870008472,0.1854522870008472,0.0,0.0,0.0,306.31744969819806
2024-08-05,304.6707059539466,276.4839889029627,332.8393690168115,304.6707059539466,304.6707059539466,0.4892778374930237,0.4892778374930237,0.4892778374930237,0.4892778374930237,0.4892778374930237,0.4892778374930237,0.0,0.0,0.0,305.15998379143963
